sg_uf;nm_municipio;ds_cargo;nr_turno;cd_cargo;pc_secoes_agregadas;pc_secoes_principais;pc_secoes_nao_instalada;pc_secoes_instalada;pc_comparecimento;pc_abstencoes;pc_votos_concorrentes;pc_votos_validos;pc_votos_nominais;pc_votos_legenda;pc_votos_anulados;pc_votos_anulado_subjud;pc_total_votos_nulos;pc_votos_nulos;pc_votos_nulo_tecnico;pc_votos_brancos;pc_vt_anulados_apu_sep;qt_aptos;qt_secoes_principais;qt_secoes_agregadas;qt_total_secoes;qt_comparecimento;qt_abstencoes;qt_votos_nom_validos;qt_votos_brancos;qt_votos_nulos;qt_total_vt_leg_validos;qt_vt_anulados_apu_sep;qt_total_votos_anulados;qt_votos_nulo_tecnico;qt_total_vt_anul_subjud;qt_votos_validos;qt_votos_concorrentes;qt_secao_nao_instalada;qt_elei_secao_nao_instal
SE;PACATUBA;Presidente;2;1;0,1591;0,8409;0;1;0,7206;0,2794;0,9548;1;1;0;0;0;0,0328;1;0;0,0124;0;11633;37;7;44;8383;3250;8004;104;275;0;0;0;0;0;8004;8004;0;0
SE;PEDRA MOLE;Presidente;2;1;0,0769;0,9231;0;1;0,8241;0,1759;0,9488;1;1;0;0;0;0,039;1;0;0,0121;0;3201;12;1;13;2638;563;2503;32;103;0;0;0;0;0;2503;2503;0;0
SE;PEDRINHAS;Presidente;2;1;0;1;0;1;0,7652;0,2348;0,9546;1;1;0;0;0;0,0324;1;0;0,013;0;7453;22;0;22;5703;1750;5444;74;185;0;0;0;0;0;5444;5444;0;0
SE;PINHÃO;Presidente;2;1;0,05;0,95;0;1;0,7968;0,2032;0,9507;1;1;0;0;0;0,0367;1;0;0,0126;0;5477;19;1;20;4364;1113;4149;55;160;0;0;0;0;0;4149;4149;0;0
SE;PIRAMBU;Presidente;2;1;0,069;0,931;0;1;0,7374;0,2626;0,9574;1;1;0;0;0;0,0293;1;0;0,0133;0;8340;27;2;29;6150;2190;5888;82;180;0;0;0;0;0;5888;5888;0;0
SE;PORTO DA FOLHA;Presidente;2;1;0,0482;0,9518;0;1;0,7854;0,2146;0,9512;1;1;0;0;0;0,0362;1;0;0,0126;0;23442;79;4;83;18412;5030;17513;232;667;0;0;0;0;0;17513;17513;0;0
SE;POÇO REDONDO;Presidente;2;1;0,0147;0,9853;0;1;0,7572;0,2428;0,9546;1;1;0;0;0;0,0361;1;0;0,0094;0;21570;67;1;68;16332;5238;15590;153;589;0;0;0;0;0;15590;15590;0;0
SE;POÇO VERDE;Presidente;2;1;0,0435;0,9565;0;1;0,7953;0,2047;0,9485;1;1;0;0;0;0,0364;1;0;0,0151;0;19118;66;3;69;15204;3914;14421;229;554;0;0;0;0;0;14421;14421;0;0
SE;PROPRIÁ;Presidente;2;1;0;1;0;1;0,8014;0,1986;0,9564;1;1;0;0;0;0,0311;1;0;0,0125;0;19722;74;0;74;15805;3917;15116;197;492;0;0;0;0;0;15116;15116;0;0
SE;RIACHUELO;Presidente;2;1;0,037;0,963;0;1;0,7867;0,2133;0,9564;1;1;0;0;0;0,0326;1;0;0,011;0;8101;26;1;27;6373;1728;6095;70;208;0;0;0;0;0;6095;6095;0;0
SE;RIACHÃO DO DANTAS;Presidente;2;1;0,1324;0,8676;0;1;0,814;0,186;0,9518;1;1;0;0;0;0,0375;1;0;0,0107;0;17289;59;9;68;14074;3215;13395;151;528;0;0;0;0;0;13395;13395;0;0
SE;RIBEIRÓPOLIS;Presidente;2;1;0,0806;0,9194;0;1;0,8219;0,1781;0,9416;1;1;0;0;0;0,0436;1;0;0,0148;0;14388;57;5;62;11826;2562;11135;175;516;0;0;0;0;0;11135;11135;0;0
SE;ROSÁRIO DO CATETE;Presidente;2;1;0;1;0;1;0,7769;0,2231;0,9489;1;1;0;0;0;0,0385;1;0;0,0125;0;8616;31;0;31;6694;1922;6352;84;258;0;0;0;0;0;6352;6352;0;0
SE;SALGADO;Presidente;2;1;0,0517;0,9483;0;1;0,8265;0,1735;0,9476;1;1;0;0;0;0,0395;1;0;0,0129;0;16837;55;3;58;13915;2922;13186;179;550;0;0;0;0;0;13186;13186;0;0
SE;SANTA LUZIA DO ITANHY;Presidente;2;1;0,0667;0,9333;0;1;0,7413;0,2587;0,9382;1;1;0;0;0;0,0474;1;0;0,0144;0;11444;42;3;45;8484;2960;7960;122;402;0;0;0;0;0;7960;7960;0;0
SE;SANTA ROSA DE LIMA;Presidente;2;1;0,15;0,85;0;1;0,8077;0,1923;0,9457;1;1;0;0;0;0,0393;1;0;0,015;0;4124;17;3;20;3331;793;3150;50;131;0;0;0;0;0;3150;3150;0;0
SE;SANTANA DO SÃO FRANCISCO;Presidente;2;1;0,1667;0,8333;0;1;0,7672;0,2328;0,9524;1;1;0;0;0;0,0326;1;0;0,015;0;5920;20;4;24;4542;1378;4326;68;148;0;0;0;0;0;4326;4326;0;0
SE;SANTO AMARO DAS BROTAS;Presidente;2;1;0,1622;0,8378;0;1;0,7309;0,2691;0,9619;1;1;0;0;0;0,0307;1;0;0,0074;0;9811;31;6;37;7171;2640;6898;53;220;0;0;0;0;0;6898;6898;0;0
SE;SIMÃO DIAS;Presidente;2;1;0,0979;0,9021;0;1;0,8235;0,1765;0,9417;1;1;0;0;0;0,0455;1;0;0,0128;0;35446;129;14;143;29189;6257;27486;375;1328;0;0;0;0;0;27486;27486;0;0
SE;SIRIRI;Presidente;2;1;0,0385;0,9615;0;1;0,7985;0,2015;0,9572;1;1;0;0;0;0,03;1;0;0,0128;0;6670;25;1;26;5326;1344;5098;68;160;0;0;0;0;0;5098;5098;0;0
SE;SÃO CRISTÓVÃO;Presidente;2;1;0,0359;0,9641;0;1;0,8384;0,1616;0,9402;1;1;0;0;0;0,0443;1;0;0,0155;0;58638;188;7;195;49162;9476;46222;763;2177;0;0;0;0;0;46222;46222;0;0
SE;SÃO DOMINGOS;Presidente;2;1;0;1;0;1;0,7765;0,2235;0,9397;1;1;0;0;0;0,0467;1;0;0,0136;0;8243;21;0;21;6401;1842;6015;87;299;0;0;0;0;0;6015;6015;0;0
SE;SÃO FRANCISCO;Presidente;2;1;0;1;0;1;0,8056;0,1944;0,9584;1;1;0;0;0;0,0332;1;0;0,0085;0;3519;13;0;13;2835;684;2717;24;94;0;0;0;0;0;2717;2717;0;0
SE;SÃO MIGUEL DO ALEIXO;Presidente;2;1;0,3043;0,6957;0;1;0,7858;0,2142;0,9529;1;1;0;0;0;0,0401;1;0;0,007;0;3972;16;7;23;3121;851;2974;22;125;0;0;0;0;0;2974;2974;0;0
SE;TELHA;Presidente;2;1;0;1;0;1;0,8382;0,1618;0,957;1;1;0;0;0;0,0349;1;0;0,0081;0;3522;13;0;13;2952;570;2825;24;103;0;0;0;0;0;2825;2825;0;0
SE;TOBIAS BARRETO;Presidente;2;1;0,0959;0,9041;0;1;0,822;0,178;0,959;1;1;0;0;0;0,0312;1;0;0,0098;0;40740;132;14;146;33490;7250;32116;328;1046;0;0;0;0;0;32116;32116;0;0
SE;TOMAR DO GERU;Presidente;2;1;0,05;0,95;0;1;0,7686;0,2314;0,9329;1;1;0;0;0;0,0503;1;0;0,0167;0;9873;38;2;40;7588;2285;7079;127;382;0;0;0;0;0;7079;7079;0;0
SE;UMBAÚBA;Presidente;2;1;0,0462;0,9538;0;1;0,7888;0,2112;0,9464;1;1;0;0;0;0,0372;1;0;0,0164;0;18814;62;3;65;14840;3974;14045;243;552;0;0;0;0;0;14045;14045;0;0
SP;ADAMANTINA;Presidente;2;1;0;1;0;1;0,7623;0,2377;0,9517;1;1;0;0;0;0,0303;1;0;0,018;0;27651;83;0;83;21077;6574;20059;379;639;0;0;0;0;0;20059;20059;0;0
SP;ADOLFO;Presidente;2;1;0;1;0;1;0,7568;0,2432;0,9579;1;1;0;0;0;0,0286;1;0;0,0135;0;4301;14;0;14;3255;1046;3118;44;93;0;0;0;0;0;3118;3118;0;0
SP;AGUAÍ;Presidente;2;1;0;1;0;1;0,7672;0,2328;0,9385;1;1;0;0;0;0,0394;1;0;0,0221;0;24074;68;0;68;18469;5605;17333;408;728;0;0;0;0;0;17333;17333;0;0
